signal shape:torch.Size([256, 2048, 1])
label shape:torch.Size([256, 512])
training: epoch 0, step 200, loss 478.974486, time: 3.358
training: epoch 50, step 6000, loss 34.890248, time: 3.413
training: epoch 50, step 6200, loss 34.913466, time: 3.413
training: epoch 50, step 6400, loss 34.905588, time: 3.413
training: epoch 50, step 6600, loss 34.910089, time: 3.413
training: epoch 50, step 6800, loss 34.897033, time: 3.413
training: epoch 50, step 7000, loss 34.886981, time: 3.413
training: epoch 50, step 7200, loss 34.905477, time: 3.413
training: epoch 50, step 7400, loss 34.873830, time: 3.413
training: epoch 50, step 7600, loss 34.873831, time: 3.414
training: epoch 50, step 7800, loss 34.851477, time: 3.413
training: epoch 50, step 7849, loss 34.878506, time: 0.836
validate: epoch 50, loss 42.564974, charcter error 7.657 time: 4.020
training: epoch 51, step 200, loss 37.234342, time: 3.358
training: epoch 51, step 400, loss 35.834328, time: 3.409
training: epoch 51, step 600, loss 35.324881, time: 3.413
training: epoch 51, step 800, loss 35.025157, time: 3.413
training: epoch 51, step 1000, loss 35.017450, time: 3.413
training: epoch 51, step 1200, loss 34.931491, time: 3.413
training: epoch 51, step 1400, loss 35.086807, time: 3.413
training: epoch 51, step 1600, loss 35.149229, time: 3.413
training: epoch 51, step 1800, loss 35.406674, time: 3.413
training: epoch 51, step 2000, loss 35.440121, time: 3.413
training: epoch 51, step 2200, loss 35.387276, time: 3.413
training: epoch 51, step 2400, loss 35.440120, time: 3.413
training: epoch 51, step 2600, loss 35.404894, time: 3.414
training: epoch 51, step 2800, loss 35.310588, time: 3.413
training: epoch 51, step 3000, loss 35.271170, time: 3.413
training: epoch 51, step 3200, loss 35.227237, time: 3.413
training: epoch 51, step 3400, loss 35.208695, time: 3.414
training: epoch 51, step 3600, loss 35.215587, time: 3.413
training: epoch 51, step 3800, loss 35.152922, time: 3.413
training: epoch 51, step 4000, loss 35.149385, time: 3.415
training: epoch 51, step 4200, loss 35.161839, time: 3.413
training: epoch 51, step 4400, loss 35.148257, time: 3.413
training: epoch 51, step 4600, loss 35.145380, time: 3.413
training: epoch 51, step 4800, loss 35.093350, time: 3.413
training: epoch 51, step 5000, loss 35.037233, time: 3.413
training: epoch 51, step 5200, loss 34.987394, time: 3.413
training: epoch 51, step 5400, loss 34.965773, time: 3.415
training: epoch 51, step 5600, loss 34.919956, time: 3.413
training: epoch 51, step 5800, loss 34.917881, time: 3.414
training: epoch 51, step 6000, loss 34.907272, time: 3.415
training: epoch 51, step 6200, loss 34.880067, time: 3.413
training: epoch 51, step 6400, loss 34.852501, time: 3.414
training: epoch 51, step 6600, loss 34.810684, time: 3.413
training: epoch 51, step 6800, loss 34.812009, time: 3.413
training: epoch 51, step 7000, loss 34.803431, time: 3.413
training: epoch 51, step 7200, loss 34.843102, time: 3.413
training: epoch 51, step 7400, loss 34.859486, time: 3.413
training: epoch 51, step 7600, loss 34.825763, time: 3.413
training: epoch 51, step 7800, loss 34.864913, time: 3.413
training: epoch 51, step 7849, loss 34.851129, time: 0.836
validate: epoch 51, loss 36.405814, charcter error 6.609 time: 4.022
    - [Info] The checkpoint file has been updated.
training: epoch 52, step 200, loss 34.454637, time: 3.361
training: epoch 52, step 400, loss 34.423477, time: 3.406
training: epoch 52, step 600, loss 34.697919, time: 3.412
training: epoch 52, step 800, loss 34.319504, time: 3.401
training: epoch 52, step 1000, loss 34.410522, time: 3.410
training: epoch 52, step 1200, loss 34.590949, time: 3.403
training: epoch 52, step 1400, loss 34.580021, time: 3.407
training: epoch 52, step 1600, loss 34.475041, time: 3.404
training: epoch 52, step 1800, loss 34.427171, time: 3.408
training: epoch 52, step 2000, loss 34.384843, time: 3.409
training: epoch 52, step 2200, loss 34.321984, time: 3.401
training: epoch 52, step 2400, loss 34.448649, time: 3.410
training: epoch 52, step 2600, loss 34.437076, time: 3.413
training: epoch 52, step 2800, loss 34.411341, time: 3.410
training: epoch 52, step 3000, loss 34.343341, time: 3.410
training: epoch 52, step 3200, loss 34.402839, time: 3.398
training: epoch 52, step 3400, loss 34.392610, time: 3.401
training: epoch 52, step 3600, loss 34.386678, time: 3.408
training: epoch 52, step 3800, loss 34.373709, time: 3.412
training: epoch 52, step 4000, loss 34.385888, time: 3.410
training: epoch 52, step 4200, loss 34.372892, time: 3.413
training: epoch 52, step 4400, loss 34.392642, time: 3.408
training: epoch 52, step 4600, loss 34.381356, time: 3.401
training: epoch 52, step 4800, loss 34.395746, time: 3.404
training: epoch 52, step 5000, loss 34.385641, time: 3.411
training: epoch 52, step 5200, loss 34.399287, time: 3.401
training: epoch 52, step 5400, loss 34.365843, time: 3.393
training: epoch 52, step 5600, loss 34.353276, time: 3.398
training: epoch 52, step 5800, loss 34.385830, time: 3.404
training: epoch 52, step 6000, loss 34.445101, time: 3.400
training: epoch 52, step 6200, loss 34.459956, time: 3.395
training: epoch 52, step 6400, loss 34.458507, time: 3.401
training: epoch 52, step 6600, loss 34.471165, time: 3.413
training: epoch 52, step 6800, loss 34.490098, time: 3.404
training: epoch 52, step 7000, loss 34.512239, time: 3.403
training: epoch 52, step 7200, loss 34.546619, time: 3.401
training: epoch 52, step 7400, loss 34.567145, time: 3.407
training: epoch 52, step 7600, loss 34.566696, time: 3.413
training: epoch 52, step 7800, loss 34.570761, time: 3.397
training: epoch 52, step 7849, loss 34.567047, time: 0.832
validate: epoch 52, loss 36.632487, charcter error 6.640 time: 4.014
training: epoch 53, step 200, loss 33.946330, time: 3.351
training: epoch 53, step 400, loss 33.988903, time: 3.395
training: epoch 53, step 600, loss 33.854385, time: 3.412
training: epoch 53, step 800, loss 34.070359, time: 3.413
training: epoch 53, step 1000, loss 34.124388, time: 3.402
training: epoch 53, step 1200, loss 34.017220, time: 3.397
training: epoch 53, step 1400, loss 34.023364, time: 3.395
training: epoch 53, step 1600, loss 34.118404, time: 3.400
training: epoch 53, step 1800, loss 34.148945, time: 3.403
training: epoch 53, step 2000, loss 34.305991, time: 3.410
training: epoch 53, step 2200, loss 34.407104, time: 3.413
training: epoch 53, step 2400, loss 34.598397, time: 3.413
training: epoch 53, step 2600, loss 34.633041, time: 3.413
training: epoch 53, step 2800, loss 34.734080, time: 3.406
training: epoch 53, step 3000, loss 34.753511, time: 3.413
training: epoch 53, step 3200, loss 34.717847, time: 3.413
training: epoch 53, step 3400, loss 34.740829, time: 3.412
training: epoch 53, step 3600, loss 34.713300, time: 3.412
training: epoch 53, step 3800, loss 34.727470, time: 3.410
training: epoch 53, step 4000, loss 34.712591, time: 3.405
training: epoch 53, step 4200, loss 34.673783, time: 3.410
training: epoch 53, step 4400, loss 34.660458, time: 3.408
training: epoch 53, step 4600, loss 34.689100, time: 3.404
training: epoch 53, step 4800, loss 34.671133, time: 3.407
training: epoch 53, step 5000, loss 34.652501, time: 3.407
training: epoch 53, step 5200, loss 34.621673, time: 3.409
training: epoch 53, step 5400, loss 34.601731, time: 3.410
training: epoch 53, step 5600, loss 34.586473, time: 3.413
training: epoch 53, step 5800, loss 34.586657, time: 3.413
training: epoch 53, step 6000, loss 34.558898, time: 3.404
training: epoch 53, step 6200, loss 34.543154, time: 3.405
training: epoch 53, step 6400, loss 34.531400, time: 3.410
training: epoch 53, step 6600, loss 34.518352, time: 3.413
training: epoch 53, step 6800, loss 34.491224, time: 3.413
training: epoch 53, step 7000, loss 34.503261, time: 3.413
training: epoch 53, step 7200, loss 34.474099, time: 3.413
training: epoch 53, step 7400, loss 34.481631, time: 3.413
training: epoch 53, step 7600, loss 34.523805, time: 3.413
training: epoch 53, step 7800, loss 34.538458, time: 3.413
training: epoch 53, step 7849, loss 34.550391, time: 0.836
validate: epoch 53, loss 37.056759, charcter error 6.716 time: 4.024
training: epoch 54, step 200, loss 35.491471, time: 3.356
training: epoch 54, step 400, loss 35.182048, time: 3.409
training: epoch 54, step 600, loss 34.755176, time: 3.413
training: epoch 54, step 800, loss 34.800710, time: 3.413
training: epoch 54, step 1000, loss 34.843581, time: 3.413
training: epoch 54, step 1200, loss 34.713907, time: 3.413
training: epoch 54, step 1400, loss 34.730225, time: 3.413
training: epoch 54, step 1600, loss 34.615658, time: 3.413
training: epoch 54, step 1800, loss 34.745482, time: 3.413
training: epoch 54, step 2000, loss 34.773920, time: 3.413
training: epoch 54, step 2200, loss 34.908089, time: 3.413
training: epoch 54, step 2400, loss 34.935714, time: 3.413
training: epoch 54, step 2600, loss 34.824846, time: 3.411
training: epoch 54, step 2800, loss 34.845188, time: 3.403
training: epoch 54, step 3000, loss 34.774756, time: 3.405
training: epoch 54, step 3200, loss 34.778642, time: 3.413
training: epoch 54, step 3400, loss 34.711223, time: 3.413
training: epoch 54, step 3600, loss 34.672796, time: 3.414
training: epoch 54, step 3800, loss 34.691633, time: 3.413
training: epoch 54, step 4000, loss 34.739587, time: 3.413
training: epoch 54, step 4200, loss 34.829375, time: 3.413
training: epoch 54, step 4400, loss 34.789810, time: 3.413
training: epoch 54, step 4600, loss 34.829640, time: 3.413
training: epoch 54, step 4800, loss 34.792264, time: 3.413
training: epoch 54, step 5000, loss 34.770837, time: 3.413
training: epoch 54, step 5200, loss 34.757591, time: 3.413
training: epoch 54, step 5400, loss 34.781865, time: 3.413
training: epoch 54, step 5600, loss 34.777318, time: 3.413
training: epoch 54, step 5800, loss 34.782517, time: 3.413
training: epoch 54, step 6000, loss 34.762307, time: 3.413
training: epoch 54, step 6200, loss 34.780775, time: 3.413
training: epoch 54, step 6400, loss 34.767122, time: 3.413
training: epoch 54, step 6600, loss 34.793504, time: 3.413
training: epoch 54, step 6800, loss 34.783446, time: 3.413
training: epoch 54, step 7000, loss 34.803601, time: 3.413
training: epoch 54, step 7200, loss 34.826938, time: 3.413
training: epoch 54, step 7400, loss 34.808996, time: 3.413
training: epoch 54, step 7600, loss 34.819287, time: 3.415
training: epoch 54, step 7800, loss 34.832670, time: 3.415
training: epoch 54, step 7849, loss 34.824193, time: 0.836
validate: epoch 54, loss 36.589868, charcter error 6.654 time: 4.017
training: epoch 55, step 200, loss 34.329727, time: 3.367
training: epoch 55, step 400, loss 34.937513, time: 3.409
training: epoch 55, step 600, loss 34.706268, time: 3.413
training: epoch 55, step 800, loss 34.626120, time: 3.413
training: epoch 55, step 1000, loss 34.668918, time: 3.413
training: epoch 55, step 1200, loss 34.496849, time: 3.413
training: epoch 55, step 1400, loss 34.534110, time: 3.413
training: epoch 55, step 1600, loss 34.551556, time: 3.413
training: epoch 55, step 1800, loss 34.565328, time: 3.413
training: epoch 55, step 2000, loss 34.553692, time: 3.413
training: epoch 55, step 2200, loss 34.525002, time: 3.413
training: epoch 55, step 2400, loss 34.554028, time: 3.413
training: epoch 55, step 2600, loss 34.560354, time: 3.413
training: epoch 55, step 2800, loss 34.484113, time: 3.410
training: epoch 55, step 3000, loss 34.472602, time: 3.399
training: epoch 55, step 3200, loss 34.454396, time: 3.404
training: epoch 55, step 3400, loss 34.436728, time: 3.407
training: epoch 55, step 3600, loss 34.391967, time: 3.409
training: epoch 55, step 3800, loss 34.360316, time: 3.407
training: epoch 55, step 4000, loss 34.317996, time: 3.413
training: epoch 55, step 4200, loss 34.395617, time: 3.413
training: epoch 55, step 4400, loss 34.433306, time: 3.413
training: epoch 55, step 4600, loss 34.510201, time: 3.413
training: epoch 55, step 4800, loss 34.602568, time: 3.404
training: epoch 55, step 5000, loss 34.657759, time: 3.404
training: epoch 55, step 5200, loss 34.691710, time: 3.399
training: epoch 55, step 5400, loss 34.686193, time: 3.399
training: epoch 55, step 5600, loss 34.675256, time: 3.400
training: epoch 55, step 5800, loss 34.689920, time: 3.409
training: epoch 55, step 6000, loss 34.666579, time: 3.405
training: epoch 55, step 6200, loss 34.641978, time: 3.406
training: epoch 55, step 6400, loss 34.649023, time: 3.410
training: epoch 55, step 6600, loss 34.646678, time: 3.406
training: epoch 55, step 6800, loss 34.659057, time: 3.401
training: epoch 55, step 7000, loss 34.653762, time: 3.402
training: epoch 55, step 7200, loss 34.631316, time: 3.395
training: epoch 55, step 7400, loss 34.639959, time: 3.397
training: epoch 55, step 7600, loss 34.607319, time: 3.404
training: epoch 55, step 7800, loss 34.587206, time: 3.401
training: epoch 55, step 7849, loss 34.597207, time: 0.832
validate: epoch 55, loss 36.637416, charcter error 6.620 time: 4.020
training: epoch 56, step 200, loss 33.725469, time: 3.345
training: epoch 56, step 400, loss 34.391831, time: 3.386
training: epoch 56, step 600, loss 34.532062, time: 3.400
training: epoch 56, step 800, loss 34.449453, time: 3.397
training: epoch 56, step 1000, loss 34.201818, time: 3.406
training: epoch 56, step 1200, loss 34.273969, time: 3.410
training: epoch 56, step 1400, loss 34.116107, time: 3.408
training: epoch 56, step 1600, loss 34.139153, time: 3.490
training: epoch 56, step 1800, loss 34.221350, time: 3.517
training: epoch 56, step 2000, loss 34.142987, time: 3.563
training: epoch 56, step 2200, loss 34.189222, time: 3.577
training: epoch 56, step 2400, loss 34.169451, time: 3.533
training: epoch 56, step 2600, loss 34.155998, time: 3.529
training: epoch 56, step 2800, loss 34.217874, time: 3.542
training: epoch 56, step 3000, loss 34.228710, time: 3.514
training: epoch 56, step 3200, loss 34.219265, time: 3.521
training: epoch 56, step 3400, loss 34.125151, time: 3.506
training: epoch 56, step 3600, loss 34.105343, time: 3.503
training: epoch 56, step 3800, loss 34.128377, time: 3.563
training: epoch 56, step 4000, loss 34.118531, time: 3.558
training: epoch 56, step 4200, loss 34.158553, time: 3.480
training: epoch 56, step 4400, loss 34.191006, time: 3.467
training: epoch 56, step 4600, loss 34.196335, time: 3.427
training: epoch 56, step 4800, loss 34.209399, time: 3.425
training: epoch 56, step 5000, loss 34.329447, time: 3.420
training: epoch 56, step 5200, loss 34.374435, time: 3.414
training: epoch 56, step 5400, loss 34.388798, time: 3.407
training: epoch 56, step 5600, loss 34.391384, time: 3.400
training: epoch 56, step 5800, loss 34.366565, time: 3.402
training: epoch 56, step 6000, loss 34.388211, time: 3.403
training: epoch 56, step 6200, loss 34.422606, time: 3.406
training: epoch 56, step 6400, loss 34.400078, time: 3.400
training: epoch 56, step 6600, loss 34.397883, time: 3.399
training: epoch 56, step 6800, loss 34.402540, time: 3.390
training: epoch 56, step 7000, loss 34.389235, time: 3.390
training: epoch 56, step 7200, loss 34.388894, time: 3.392
training: epoch 56, step 7400, loss 34.414171, time: 3.396
training: epoch 56, step 7600, loss 34.417420, time: 3.404
training: epoch 56, step 7800, loss 34.425343, time: 3.409
training: epoch 56, step 7849, loss 34.420009, time: 0.836
validate: epoch 56, loss 36.423524, charcter error 6.577 time: 4.037
    - [Info] The checkpoint file has been updated.
training: epoch 57, step 200, loss 34.542155, time: 3.361
training: epoch 57, step 400, loss 35.216059, time: 3.388
training: epoch 57, step 600, loss 35.407355, time: 3.410
training: epoch 57, step 800, loss 35.436372, time: 3.400
training: epoch 57, step 1000, loss 35.414140, time: 3.403
